year,month,day,temp high,temp avg,temp low,DP high,DP avg,DP low,humidity high,humidity avg,humidity low,SLP high,SLP avg,SLP low,visibility high,visibility avg,visibility low,wind high,wind avg,wind high,Rainfall,,
2013,6,2,32,29,27,27,26,25,94,78,60,1006,1003,1001,6,6,2,16,6,-,0, ,
2013,6,3,32,29,26,27,26,25,95,87,71,1004,1002,1001,6,5,4,14,3,-,3.05,"Rain , Thunderstorm",
2013,6,4,32,29,26,27,26,25,94,77,60,1005,1003,1001,7,6,5,14,3,-,0, ,
2013,6,5,32,29,27,26,26,24,89,78,66,1005,1003,1001,6,6,6,14,6,-,0, ,
2013,6,6,32,29,27,26,25,24,94,78,58,1005,1003,1001,7,6,6,26,10,-,0, ,
2013,6,7,30,28,27,27,26,25,89,84,74,1005,1003,1001,5,5,4,23,13,-,0,Rain,
2013,6,8,32,29,26,27,25,23,94,76,53,1004,1001,1000,6,6,5,23,11,-,2.03,Rain,
2013,6,9,29,27,25,26,25,24,94,88,77,1005,1000,998,6,5,3,13,10,-,0.51,Rain,
2013,6,10,32,29,27,26,26,25,94,81,68,1001,999,997,6,6,5,19,8,-,9.91,Rain,
2013,6,11,32,29,26,27,26,25,95,85,65,1001,1000,996,6,5,1,19,6,-,0,"Rain , Thunderstorm",
2013,6,12,33,29,26,27,26,24,95,84,58,1001,1000,998,6,5,4,19,3,-,19.05,"Rain , Thunderstorm",
2013,6,13,33,29,26,26,25,23,94,78,56,1001,1000,998,6,5,5,23,6,-,1.02,Rain,
2013,6,14,32,29,27,26,25,24,95,80,62,1002,1000,999,6,6,5,23,11,-,0, ,
2013,6,15,33,30,27,27,26,25,89,78,68,1003,1001,1000,6,6,5,23,8,-,0, ,
2013,6,16,32,30,28,27,26,25,89,79,58,1004,1002,999,6,6,5,19,6,-,4.06, ,
2013,6,17,32,29,27,27,25,16,89,74,40,1003,1001,998,6,6,5,19,6,-,0, ,
2013,6,18,33,30,27,27,26,25,94,77,60,1001,999,997,6,6,5,14,6,-,0,Rain,
2013,6,19,34,31,27,28,27,25,89,77,65,1000,999,997,6,6,5,16,10,-,0,"Rain , Thunderstorm",
2013,6,20,33,31,28,27,26,25,89,77,68,1001,999,997,6,6,5,19,8,-,0, ,
2013,6,21,33,30,27,27,26,25,94,79,63,1000,998,996,6,5,4,14,6,-,0,"Rain , Thunderstorm",
2013,6,22,32,29,27,27,26,24,94,78,60,999,998,996,7,6,5,23,6,-,2.03,Rain,
2013,6,23,34,31,27,28,26,25,94,74,49,999,997,995,6,6,6,23,8,-,0, ,
2013,6,24,34,30,27,26,26,25,89,75,60,1001,999,997,6,6,5,23,13,-,0, ,
2013,6,25,28,27,26,26,26,25,94,90,77,1005,1003,1001,6,5,2,26,18,-,25.91,Rain,
2013,6,26,31,29,27,27,27,25,100,91,74,1005,1004,1002,6,5,3,26,14,-,19.05,Rain,
2013,6,27,28,27,26,28,26,25,100,98,94,1004,1002,1000,5,4,3,23,13,-,26.92,Rain,
2013,6,28,28,27,26,27,26,25,100,97,88,1002,1001,1000,5,4,2,19,11,-,7.87,Rain,
2013,6,29,28,27,25,27,26,24,100,97,88,1001,999,998,5,4,3,14,10,-,23.88,Rain,
2013,6,30,28,27,25,27,26,25,100,96,91,1001,1000,998,5,5,3,26,8,-,7.87,Rain,
2013,7,1,32,29,25,27,26,25,100,87,75,1001,999,996,6,6,3,16,8,-,0,Rain,
2013,7,2,31,29,27,27,26,24,94,81,65,1001,999,998,7,6,6,19,11,-,0, ,
2013,7,3,31,29,26,26,26,25,95,84,71,1003,1001,1000,6,6,4,19,11,-,4.06,Rain,
2013,7,4,29,28,26,26,26,25,94,87,77,1004,1002,1000,6,5,4,23,8,-,2.03,Rain,
2013,7,5,31,28,26,27,26,25,94,82,68,1004,1003,1000,6,6,5,23,11,-,0, ,
2013,7,6,31,28,26,26,26,25,94,81,68,1006,1004,1003,6,6,5,23,10,-,0, ,
2013,7,7,32,29,26,27,26,25,94,80,63,1006,1004,1002,7,6,5,14,8,-,0, ,
2013,7,8,32,29,27,26,26,25,95,79,63,1005,1003,1000,7,6,6,19,10,-,0, ,
2013,7,9,31,29,27,26,26,24,95,81,66,1007,1001,999,6,6,5,19,11,-,0,Rain,
2013,7,10,32,29,27,26,26,25,89,77,60,1001,999,997,6,6,6,26,13,-,0,Rain,
2013,7,11,32,29,27,26,25,24,89,78,58,1003,1001,999,6,5,3,23,13,-,1.02,Rain,
2013,7,12,31,28,26,25,24,24,89,81,65,1005,1003,1002,6,5,3,26,11,-,0.25,Rain,
2013,7,13,30,28,25,26,25,24,100,88,71,1005,1003,1001,6,5,2,26,13,-,0,Rain,
2013,7,14,31,28,26,26,25,24,89,78,63,1002,1000,998,8,7,6,26,14,-,0, ,
2013,7,15,32,29,27,27,26,25,89,79,58,1002,1000,998,7,6,6,29,11,-,0, ,
2013,7,16,33,30,27,27,26,25,89,79,60,1002,1001,999,6,6,5,19,10,-,1.02,Rain,
2013,7,17,31,29,27,26,25,25,89,79,65,1005,1002,1000,6,6,4,43,19,-,0.51,Rain,
2013,7,18,31,28,26,26,25,24,94,85,70,1001,999,998,6,5,3,19,13,-,2.03,Rain,
2013,7,19,30,28,26,27,26,24,94,85,68,1001,999,998,7,6,4,19,13,-,4.06,Rain,
2013,7,20,30,28,27,26,26,25,89,84,74,1001,1000,998,6,6,5,23,13,-,3.05,Rain,
2013,7,21,31,28,26,26,25,24,94,80,70,1001,998,995,6,6,5,19,8,-,0, ,
2013,7,22,33,30,28,27,26,24,89,76,60,1000,998,995,7,6,5,13,5,-,0, ,
2013,7,23,33,30,28,27,26,25,89,79,60,1001,999,997,7,6,5,14,8,-,0,Rain,
2013,7,24,32,29,27,27,26,25,89,79,70,1001,999,997,7,7,6,23,11,-,0,Rain,
2013,7,25,31,29,27,27,25,25,89,82,70,1000,996,995,6,6,5,26,16,-,18.03,Rain,
2013,7,26,29,27,26,26,25,25,94,88,79,1001,998,996,5,4,2,26,14,-,25.91,Rain,
2013,7,27,28,27,26,26,26,25,95,92,84,1003,1002,1000,5,4,3,16,11,-,17.02,Rain,
2013,7,28,27,27,26,26,25,25,96,94,91,1004,1002,1001,5,4,3,11,5,-,16,Rain,
2013,7,29,29,27,25,27,25,24,96,86,77,1002,998,996,6,5,4,23,14,-,2.03,Rain,
2013,7,30,32,29,27,27,26,25,89,80,65,999,996,995,6,5,5,19,14,-,1.02,Rain,
2013,7,31,31,28,26,28,25,24,96,84,68,1001,999,997,6,5,3,26,14,-,4.06,Rain,
2013,8,1,30,28,26,26,25,24,89,81,74,1003,1001,999,6,6,5,19,11,-,0, ,
2013,8,2,32,29,26,27,26,24,94,80,66,1004,1002,1001,7,6,4,14,10,-,0,Rain,
2013,8,3,31,29,27,26,25,24,95,80,66,1004,1002,999,6,6,5,19,6,-,0, ,
2013,8,4,31,29,27,26,25,24,89,78,68,1003,1001,999,6,6,5,19,8,-,1.02, ,
2013,8,5,31,29,27,26,25,24,89,77,63,1005,1003,1001,6,6,6,19,8,-,0,Rain,
2013,8,6,30,28,27,26,26,25,94,86,74,1006,1004,1002,6,5,4,26,14,-,2.03,Rain,
2013,8,7,31,29,27,27,26,25,94,82,71,1007,1005,1004,6,5,5,23,13,-,2.03, ,
2013,8,8,31,29,27,27,26,25,89,81,71,1006,1004,1002,5,5,5,19,10,-,0, ,
2013,8,9,31,29,27,26,26,25,89,79,68,1005,1003,1001,6,6,5,14,10,-,0, ,
2013,8,10,31,29,27,27,26,25,95,87,79,1005,1004,1002,5,5,3,14,8,-,7.87,Rain,
2013,8,11,29,28,26,26,26,25,94,84,74,1007,1005,1003,6,5,4,14,8,-,2.03,Rain,
2013,8,12,30,28,26,27,26,25,94,82,68,1006,1004,1002,6,6,5,23,6,-,0, ,
2013,8,13,28,27,26,26,26,25,94,91,87,1006,1003,1002,6,5,4,8,2,-,0,Rain,
2013,8,14,32,29,26,26,26,24,94,82,62,1004,1003,1001,7,6,5,10,3,-,0, ,
2013,8,15,31,28,26,26,26,25,96,85,70,1005,1004,1002,6,5,3,55,6,-,6.1,Rain,
2013,8,16,30,28,26,26,26,25,96,86,74,1005,1003,1001,5,5,4,14,10,-,2.03,Rain,
2013,8,17,27,26,25,25,25,24,100,93,88,1004,1001,999,5,4,3,19,11,-,7.87,Rain,
2013,8,18,28,27,25,25,25,24,100,93,84,1002,1000,998,5,5,3,19,10,-,1.02,Rain,
2013,8,19,28,27,25,25,25,24,100,90,78,1001,1000,997,5,5,3,23,11,-,10.92,Rain,
2013,8,20,27,26,25,26,25,24,96,94,88,1001,999,997,5,4,3,26,14,-,17.02,Rain,
2013,8,21,31,28,26,26,26,25,96,83,68,1002,1001,999,5,5,4,19,11,-,0,Rain,
2013,8,22,31,28,26,25,25,24,94,80,65,1003,1001,1000,6,6,4,14,8,-,1.02,Rain,
2013,8,23,32,29,26,26,26,24,94,81,70,1021,1003,1000,6,6,6,19,11,-,0, ,
2013,8,24,32,29,27,25,25,24,89,77,63,1003,1001,999,6,6,6,23,8,-,0, ,
2013,8,25,30,28,26,26,25,24,94,82,63,1003,1001,998,6,5,5,13,2,-,0, ,
2013,8,26,30,28,26,26,25,24,94,83,68,1002,1000,998,6,6,5,16,5,-,0,Rain,
2013,8,27,27,26,25,25,24,24,94,90,78,1005,1002,1001,5,4,2,26,13,-,7.87,Rain,
2013,8,28,29,28,26,26,25,24,96,90,84,1007,1006,1004,6,4,3,35,18,-,8.89,Rain,
2013,8,29,30,28,26,26,26,24,94,87,79,1008,1006,1005,6,5,4,19,14,-,5.08,Rain,
2013,8,30,31,28,26,26,26,25,94,86,79,1007,1005,1003,6,6,4,19,8,-,7.11,Rain,
2013,8,31,31,29,27,27,26,25,94,83,70,1006,1005,1003,6,6,5,19,10,-,2.03,Rain,
2013,9,1,31,29,27,26,26,25,94,81,63,1007,1005,1003,6,6,5,19,6,-,0, ,
2013,9,2,31,28,26,26,25,24,89,84,74,1008,1006,1004,6,5,5,19,11,-,3.05,Rain,
2013,9,3,30,28,26,26,25,24,94,84,74,1008,1005,1003,6,6,4,23,14,-,2.03,Rain,
2013,9,4,29,27,26,27,26,25,96,91,84,1006,1004,1002,5,4,3,14,10,-,7.11,Rain,
2013,9,5,31,28,26,27,26,25,94,88,79,1005,1004,1002,5,5,3,14,8,-,0,Rain,
2013,9,6,31,28,26,26,26,24,95,84,70,1007,1005,1000,6,5,5,14,6,-,0, ,
2013,9,7,29,27,26,26,25,24,96,89,84,1009,1007,1005,6,5,3,14,8,-,6.1,Rain,
2013,9,8,29,28,26,26,25,24,96,85,71,1009,1008,1006,6,5,5,16,3,-,2.03,Rain,
2013,9,9,29,27,25,26,25,24,94,88,79,1010,1008,1006,5,5,3,13,3,-,11.94,Rain,
2013,9,10,31,28,26,27,26,24,96,82,68,1009,1006,1003,6,6,5,14,3,-,0, ,
2013,9,11,30,28,26,26,26,25,96,88,77,1008,1006,1003,6,5,3,13,2,-,17.02,Rain,
2013,9,12,32,29,26,26,26,25,94,81,70,1008,1006,1004,6,6,5,16,6,-,0, ,
2013,9,13,33,29,26,28,26,21,94,80,58,1008,1006,1003,6,5,2,23,6,-,13.97,Rain,
2013,9,14,30,28,26,26,25,24,94,84,68,1008,1005,1001,5,5,3,19,6,-,0.51, ,
2013,9,15,33,28,24,26,25,23,94,80,66,1005,1002,999,7,6,5,19,6,-,27.94,Thunderstorm,
2013,9,16,32,29,26,26,26,24,94,82,70,1003,1001,998,6,6,5,19,5,-,0, ,
2013,9,17,32,29,26,26,26,25,94,83,65,1003,1001,998,8,5,3,23,6,-,18.03,Rain,
2013,9,18,32,29,27,26,25,23,89,79,60,1003,1001,999,6,6,5,21,8,-,0,Rain,
2013,9,19,31,29,27,26,25,23,95,78,65,1004,1002,1000,6,6,5,19,13,-,1.02,Rain,
2013,9,20,32,29,26,26,25,24,89,78,70,1005,1004,1002,7,6,5,14,6,-,0, ,
2013,9,21,39,33,27,26,26,24,94,76,32,1006,1004,1001,7,6,5,19,6,-,0, ,
2013,9,22,33,30,28,26,26,25,89,79,63,1005,1002,999,6,6,5,19,5,-,0, ,
2013,9,23,33,30,28,27,26,23,89,77,60,1003,1001,999,6,6,5,19,5,-,0, ,
2013,9,24,33,29,26,27,26,24,96,79,65,1005,1003,1000,6,6,5,19,5,-,0, ,
2013,9,25,32,30,28,27,26,24,89,78,68,1009,1006,1004,7,6,5,11,3,-,0.25,Rain,
2013,9,26,31,29,27,26,26,25,89,83,71,1009,1006,1004,6,5,5,14,6,-,3.05, ,
2013,9,27,31,29,27,27,26,25,94,85,65,1007,1005,1002,6,5,4,19,5,-,4.06,"Rain , Thunderstorm",
2013,9,28,29,28,27,26,25,24,94,85,74,1006,1004,1002,6,5,5,13,2,-,0, ,
2013,9,29,30,28,26,26,25,25,95,85,68,1005,1003,1001,6,5,5,19,5,-,10.92, ,
2013,9,30,32,28,25,26,25,24,94,84,65,1005,1003,1001,6,5,4,14,3,-,9.91,"Rain , Thunderstorm",
2013,10,1,31,28,24,26,25,24,97,85,74,1008,1006,1004,6,5,3,6,0,-,0,Thunderstorm,
2013,10,2,31,28,26,26,25,24,89,83,70,1010,1008,1005,6,5,4,19,3,-,5.08,"Rain , Thunderstorm",
2013,10,3,30,28,26,26,24,23,94,81,58,1010,1009,1007,6,5,4,16,5,-,2.03,Rain,
2013,10,4,27,26,25,25,24,24,94,93,84,1011,1009,1007,5,4,2,16,6,-,0,Rain,
2013,10,5,27,26,25,25,24,24,94,92,88,1009,1007,1005,5,5,3,14,8,-,0,Rain,
2013,10,6,27,26,25,26,25,24,95,92,88,1009,1008,1006,5,5,4,14,3,-,0,Rain,
2013,10,7,28,27,25,26,24,24,94,86,79,1009,1008,1004,5,5,4,11,2,-,0,Rain,
2013,10,8,31,28,25,26,24,23,96,83,63,1009,1008,1005,5,5,2,19,5,-,4.06,"Rain , Thunderstorm",
2013,10,9,30,27,24,25,24,22,97,80,63,1010,1009,1007,6,5,5,10,3,-,0,Rain,
2013,10,10,33,29,26,26,24,21,94,76,52,1011,1009,1007,5,5,5,13,5,-,0, ,
2013,10,11,32,29,26,27,25,24,96,79,58,1010,1008,1006,6,5,5,14,3,-,0, ,
2013,10,12,32,29,26,26,25,24,94,80,56,1009,1008,1006,5,5,5,10,2,-,0, ,
2013,10,13,32,29,26,26,25,24,96,80,60,1010,1009,1006,6,6,5,14,8,-,0, ,
2013,10,14,32,29,26,26,25,24,94,79,65,1010,1009,1007,6,6,5,11,6,-,0, ,
2013,10,15,31,28,26,26,24,23,89,79,63,1010,1009,1007,6,6,5,13,3,-,0, ,
2013,10,16,31,28,26,26,24,23,89,75,56,1009,1008,1005,6,6,5,14,5,-,0, ,
2013,10,17,32,29,26,26,25,22,94,80,56,1010,1008,1006,6,5,3,14,5,-,0, ,
2013,10,18,32,29,26,26,26,24,96,79,58,1010,1009,1007,6,5,5,14,5,-,0, ,
2013,10,19,33,30,27,27,26,25,94,82,65,1012,1010,1008,5,5,2,14,6,-,0,Thunderstorm,
2013,10,20,31,28,26,26,25,24,92,81,63,1012,1010,1007,6,6,5,14,6,-,0.76, ,
2013,10,21,30,28,25,26,24,23,94,84,63,1010,1009,1006,6,5,3,19,8,-,0,"Rain , Thunderstorm",
2013,10,22,27,26,24,26,24,23,97,93,88,1013,1011,1010,5,5,3,19,3,-,4.06,Rain,
2013,10,23,28,27,25,25,24,23,94,86,78,1013,1012,1010,6,5,4,16,6,-,0.25,Rain,
2013,10,24,31,28,25,26,24,23,94,80,62,1013,1010,1008,5,5,4,19,5,-,0, ,
2013,10,25,28,27,25,25,24,24,94,91,88,1012,1011,1009,5,4,3,14,3,-,7.11,Rain,
2013,10,26,24,23,23,24,23,23,100,95,92,1012,1011,1009,4,3,2,14,6,-,30.99,Rain,
2013,10,27,25,23,22,23,22,21,100,93,86,1009,1007,1005,5,5,3,23,11,-,0,Rain,
2013,10,28,28,26,23,24,23,22,94,83,69,1011,1009,1007,6,4,1,13,3,-,0, ,
2013,10,29,29,26,23,24,23,23,97,84,66,1013,1011,1009,5,4,3,10,2,-,0, ,
2013,10,30,29,26,23,24,24,23,97,83,74,1015,1012,1010,5,4,3,19,5,-,0, ,
2013,10,31,29,26,23,25,23,21,94,82,63,1015,1013,1011,5,4,3,14,3,-,0, ,
2013,11,1,29,26,22,25,23,20,95,86,75,1015,1012,1010,4,4,2,19,3,-,0, ,
2013,11,2,28,24,21,24,21,19,96,79,50,1014,1012,1010,4,3,2,10,3,-,0, ,
2013,11,3,29,24,20,24,21,19,95,76,54,1015,1013,1011,4,3,2,19,6,-,0, ,
2013,11,4,30,27,23,24,21,18,97,74,48,1015,1014,1012,4,4,0,19,6,-,0,Fog,
2013,11,5,29,26,22,24,22,19,94,79,54,1016,1014,1012,4,4,3,11,3,-,0, ,
2013,11,6,29,24,20,23,21,19,94,80,65,1016,1014,1012,4,4,3,11,3,-,0, ,
2013,11,7,29,24,20,22,21,18,94,74,46,1014,1012,1011,5,5,2,14,3,-,0, ,
2013,11,8,29,24,21,22,20,16,94,73,38,1013,1011,1009,5,5,3,16,5,-,0, ,
2013,11,9,29,24,21,22,21,19,89,76,55,1012,1010,1009,5,5,3,19,5,-,0, ,
2013,11,10,29,24,21,22,21,20,96,79,58,1011,1009,1007,5,4,3,13,5,-,0, ,
2013,11,11,28,24,20,21,20,19,94,73,56,1010,1008,1006,5,5,3,21,8,-,0, ,
2013,11,12,29,24,20,23,21,19,94,76,56,1011,1009,1008,5,4,3,13,6,-,0, ,
2013,11,13,28,25,22,23,21,19,89,73,50,1011,1009,1007,5,5,3,19,8,-,0, ,
2013,11,14,28,24,20,23,21,19,94,72,54,1012,1010,1008,5,5,4,16,10,-,0, ,
2013,11,15,29,26,23,23,22,21,89,80,70,1012,1011,1009,5,4,3,11,3,-,0, ,
2013,11,16,30,26,21,23,21,18,94,74,49,1014,1012,1010,5,5,3,19,6,-,0, ,
2013,11,17,29,24,21,22,19,16,89,68,45,1013,1011,1010,5,5,3,14,8,-,0, ,
2013,11,18,29,26,22,23,21,17,89,76,48,1014,1012,1010,5,5,4,16,6,-,0, ,
2013,11,19,29,24,20,23,19,17,88,70,44,1014,1012,1010,5,5,3,19,6,-,0, ,
2013,11,20,26,23,20,21,18,15,94,72,40,1013,1011,1009,5,4,3,19,5,-,0, ,
2013,11,21,26,22,19,21,19,16,100,77,52,1012,1011,1009,5,4,0,16,5,-,0,Fog,
2013,11,22,29,24,19,21,17,12,88,65,25,1013,1011,1010,5,5,3,23,8,-,0, ,
2013,11,23,28,23,18,21,18,15,94,67,38,1013,1012,1009,5,5,3,19,6,-,0, ,
2013,11,24,27,22,18,17,16,14,89,67,35,1014,1012,1010,5,5,3,19,5,-,0, ,
2013,11,25,27,22,18,19,17,13,88,69,37,1012,1009,1007,5,5,4,19,3,-,0, ,
2013,11,26,26,22,18,19,17,16,94,75,52,1010,1009,1006,5,4,0,13,5,-,0,Fog,
2013,11,27,28,23,19,21,19,17,94,75,56,1013,1011,1009,5,5,3,10,2,-,0, ,
2013,11,28,29,26,22,24,22,20,94,75,56,1015,1013,1011,5,5,3,19,5,-,0, ,
2013,11,29,29,27,23,23,20,17,89,69,44,1015,1013,1010,5,5,3,19,5,-,0, ,
2013,11,30,28,24,22,26,19,15,94,73,45,1015,1012,1010,5,4,2,21,6,-,0, ,
2013,12,1,28,24,20,20,18,16,94,69,48,1014,1012,1010,5,4,4,19,6,-,0, ,
2013,12,2,27,23,19,21,19,18,96,73,58,1014,1012,1010,5,4,1,19,5,-,0,Fog,
2013,12,3,27,23,20,23,21,18,94,77,61,1014,1012,1010,5,4,2,14,5,-,0, ,
2013,12,4,28,24,21,23,21,18,97,80,58,1013,1012,1010,4,4,3,10,2,-,0, ,
2013,12,5,27,24,20,22,19,16,96,75,46,1013,1010,1008,5,4,0,13,3,-,0,Fog,
2013,12,6,27,23,19,20,18,16,94,72,42,1012,1010,1008,5,4,2,14,3,-,0, ,
2013,12,7,27,22,18,21,19,18,97,75,54,1012,1011,1009,5,4,2,14,2,-,0, ,
2013,12,8,27,23,20,21,19,18,94,77,56,1013,1010,1008,5,4,2,14,3,-,0, ,
2013,12,9,28,24,21,21,19,18,96,74,56,1011,1010,1008,5,4,0,13,2,-,0,Fog,
2013,12,10,28,24,20,20,19,18,88,73,50,1011,1009,1007,5,5,3,11,5,-,0, ,
2013,12,11,27,23,20,20,18,17,88,71,46,1012,1010,1008,5,5,3,14,5,-,0, ,
2013,12,12,26,22,17,21,18,16,90,74,57,1011,1010,1008,5,5,3,23,6,-,0, ,
2013,12,13,25,21,18,19,17,14,94,73,60,1012,1010,1009,4,2,1,14,5,-,0,Fog,
2013,12,14,25,20,16,18,16,11,94,76,41,1012,1010,1008,4,3,1,19,5,-,0,Fog,
2013,12,15,25,20,16,18,15,12,94,70,42,1013,1011,1010,3,2,1,19,8,-,0,Fog,
2013,12,16,26,21,16,17,13,9,94,57,29,1015,1013,1011,5,4,2,26,10,-,0, ,
2013,12,17,25,19,13,19,14,13,95,69,38,1015,1012,1010,5,4,3,14,3,-,0, ,
2013,12,18,25,19,13,16,14,13,94,70,44,1014,1011,1009,4,4,3,13,2,-,0, ,
2013,12,19,24,19,13,18,15,13,94,75,50,1014,1013,1011,4,4,3,10,0,-,0, ,
2013,12,20,25,19,14,18,16,13,96,74,40,1016,1014,1013,4,4,3,11,2,-,0, ,
2013,12,21,24,19,14,18,16,13,89,75,48,1018,1016,1014,5,4,3,14,3,-,0,Rain,
2013,12,22,25,20,16,19,15,10,94,67,29,1019,1016,1014,5,4,2,14,5,-,0, ,
2013,12,23,26,20,14,19,15,12,94,72,33,1018,1016,1014,4,3,2,8,2,-,0, ,
2013,12,24,26,21,17,20,17,14,88,73,50,1019,1016,1014,4,4,3,13,3,-,0, ,
2013,12,25,25,19,14,18,15,12,94,70,37,1019,1015,1009,4,3,2,21,6,-,0, ,
2013,12,26,24,19,14,18,16,14,94,79,52,1018,1015,1013,3,2,0,19,6,-,0,Fog,
2013,12,27,23,19,14,17,16,14,100,83,54,1017,1015,1013,3,2,0,16,5,-,0,Fog,
2013,12,28,23,19,14,17,15,13,95,84,54,1017,1015,1013,2,1,0,19,5,-,0,Fog,
2013,12,29,24,18,13,16,14,13,100,75,40,1017,1014,1012,4,2,0,21,8,-,0,Fog,
2013,12,30,26,20,14,22,14,13,94,71,44,1018,1016,1014,4,3,0,24,10,-,0,Fog,
2013,12,31,24,18,13,15,12,9,95,63,33,1018,1016,1014,4,4,2,19,8,-,0, ,
2014,1,1,24,19,13,14,13,10,88,62,42,1016,1014,1012,4,3,1,19,8,-,0, ,
2014,1,2,27,20,13,18,14,11,94,63,32,1017,1015,1013,4,3,2,23,8,-,0, ,
2014,1,3,26,21,15,15,14,12,83,64,42,1017,1015,1013,4,4,3,26,10,-,0, ,
2014,1,4,26,20,15,16,14,12,83,67,46,1016,1013,1011,4,3,2,23,16,-,0, ,
2014,1,5,24,19,13,15,14,13,88,71,50,1014,1011,1010,3,2,2,19,10,-,0,Fog,
2014,1,6,24,18,13,15,13,11,94,64,44,1014,1013,1011,4,3,1,23,8,-,0,Fog,
2014,1,7,26,20,14,17,13,11,91,61,29,1017,1014,1013,4,3,1,19,8,-,0, ,
2014,1,8,24,19,14,13,10,7,82,53,25,1018,1015,1013,4,3,2,27,13,-,0, ,
2014,1,9,24,19,15,14,12,8,88,63,43,1015,1013,1011,4,3,3,19,8,-,0, ,
2014,1,10,23,17,12,14,12,10,96,67,44,1017,1014,1012,16,4,0,19,6,-,0,Fog,
2014,1,11,25,19,13,17,14,11,94,69,40,1016,1015,1013,4,3,0,11,5,-,0,Fog,
2014,1,12,24,18,13,17,14,13,94,70,42,1019,1016,1015,23,5,2,19,3,-,0, ,
2014,1,13,26,20,15,22,13,11,95,63,35,1018,1015,1013,4,3,2,26,11,-,0, ,
2014,1,14,24,18,12,17,14,12,94,72,37,1018,1014,1013,4,2,0,16,5,-,0,Fog,
2014,1,15,22,19,15,17,16,13,100,84,65,1018,1016,1014,3,1,0,16,5,-,0,Fog,
2014,1,16,21,18,15,16,14,13,94,80,57,1019,1016,1015,3,1,0,14,3,-,0,Fog,
2014,1,17,21,18,15,17,14,12,94,81,50,1019,1016,1014,3,2,0,19,6,-,0,Fog,
2014,1,18,26,20,14,18,17,15,100,77,46,1019,1017,1016,3,2,0,10,2,-,0,Fog,
2014,1,19,25,20,14,18,16,13,94,70,44,1020,1018,1017,5,4,1,13,5,-,0, ,
2014,1,20,28,22,16,17,14,13,94,60,42,1020,1018,1016,5,4,1,24,13,-,0, ,
2014,1,21,25,20,16,18,16,13,94,74,57,1019,1017,1015,4,3,2,23,8,-,0, ,
2014,1,22,29,23,17,17,15,10,94,68,30,1018,1017,1015,4,3,0,13,6,-,0,Fog,
2014,1,23,29,22,15,16,14,13,88,59,32,1018,1015,1013,4,4,3,14,2,-,0, ,
2014,1,24,29,22,16,18,16,14,94,64,40,1016,1014,1012,4,3,1,19,6,-,0,Fog,
2014,1,25,28,22,17,16,14,13,83,54,34,1015,1013,1011,4,4,1,26,14,-,0, ,
2014,1,26,25,21,18,17,14,12,73,58,37,1016,1014,1012,4,4,3,27,19,-,0, ,
2014,1,27,25,21,17,16,13,10,88,59,33,1017,1014,1012,4,4,3,26,16,-,0, ,
2014,1,28,22,18,14,16,14,12,83,72,62,1016,1014,1013,4,2,1,26,11,-,0, ,
2014,1,29,26,20,14,17,15,12,94,73,55,1017,1015,1013,4,3,1,19,8,-,0, ,
2014,1,30,27,21,15,16,15,13,94,66,47,1017,1015,1013,4,4,2,16,8,-,0, ,
2014,1,31,28,21,15,18,16,13,94,68,37,1017,1015,1013,4,3,2,19,6,-,0, ,
2014,2,1,25,21,17,18,17,13,88,72,55,1016,1014,1012,4,3,2,23,11,-,0, ,
2014,2,2,26,22,19,18,17,15,83,68,40,1014,1011,1010,4,3,2,21,13,-,0, ,
2014,2,3,26,22,18,17,16,13,88,66,40,1012,1009,1007,4,4,2,19,8,-,0, ,
2014,2,4,26,21,15,18,14,10,88,65,32,1011,1009,1007,4,4,2,26,10,-,0, ,
2014,2,5,27,22,17,18,14,10,88,63,33,1011,1009,1007,4,3,1,23,6,-,0,Fog,
2014,2,6,29,23,17,17,15,13,94,59,28,1012,1009,1007,4,3,0,19,3,-,0,Fog,
2014,2,7,28,23,18,17,14,9,94,55,21,1011,1009,1008,4,4,3,19,5,-,0, ,
2014,2,8,27,21,16,21,18,14,88,74,52,1010,1008,1007,4,4,2,14,3,-,0, ,
2014,2,9,27,22,17,22,19,17,94,79,52,1009,1008,1007,4,4,3,19,8,-,0, ,
2014,2,10,28,25,22,21,20,19,94,78,61,1011,1009,1007,4,4,1,19,6,-,0,Fog,
2014,2,11,28,24,21,22,22,20,95,82,63,1011,1008,1006,4,3,2,19,5,-,0, ,
2014,2,12,27,24,22,22,18,13,95,71,48,1011,1009,1007,4,2,1,23,6,-,0, ,
2014,2,13,30,25,19,20,13,8,94,48,16,1014,1013,1010,6,5,3,23,8,-,0, ,
2014,2,14,29,23,17,18,12,6,83,52,17,1014,1012,1011,5,4,2,14,5,-,0, ,
2014,2,15,28,21,15,19,14,8,88,56,23,1013,1011,1009,5,4,2,19,6,-,0, ,
2014,2,16,25,21,17,21,17,14,94,78,52,1014,1012,1010,3,3,2,26,3,-,13.97,Rain,
2014,2,17,21,18,15,19,18,16,100,89,83,1015,1013,1012,4,3,2,14,5,-,0,Rain,
2014,2,18,23,19,16,17,11,4,94,58,18,1018,1016,1013,6,4,0,26,13,-,0,Fog,
2014,2,19,24,19,15,18,13,10,83,63,33,1015,1013,1011,4,4,3,19,8,-,0, ,
2014,2,20,28,22,15,18,14,5,94,56,13,1015,1013,1011,5,4,2,14,5,-,0, ,
